max_depth,max_features,min_samples_split,min_samples_leaf,fit_time_sec,experiment_id
3,5,5,1,0.10944318771362305,9b45e066-3f1a-48ec-85ce-d0ea201b8f15
5,55,21,3,0.14781427383422852,db60a682-03a0-452b-bf35-d137cde8702d
233,233,2,2,0.11092376708984375,ca5967af-abea-461a-a7ec-d81503af23cf
4181,55,5,1,0.12160158157348633,cb9e6684-3775-4f87-9c33-7bf275979894
